video_id,title,description,channel_title,channel_id,channel_handle,published_at,thumbnail_url,view_count,like_count,months_since_publish,estimated_views_per_month,tracked_views_growth_per_month
8uluBFvRWSQ,Fast tracking the digitisation of adult social care with MODS | Faculty of Health & Care,"Synopsis
MODS is a milestone for social care and enables better outcomes for service users. It provides a shared national data language that facilitates integration and innovation. As such it tackles long-standing sector issues including inconsistent terminology and poor data sharing. In the talk we will hear why there was an urgent need for a national data standard in Adult Social Care to:
• Improve data quality and consistency
• Enable true interoperability across fragmented systems
• Reduce duplication, cost, and admin burden
• Support CQC (Care Quality Commission) and national policy requirements
• Unlock innovation, analytics and research
We will also learn how MODS was built and about NHS Assurance Portal. The portal ensures the standard is successfully implemented by driving compliance, supporting implementation, enforcing consistency and enabling continuous improvement.
Speaker biography
Adam is the CEO and Co-Founder of MetadataWorks. He led the data architecture team for the groundbreaking 100,000 Genome Project and has been instrumental in delivering MODS together with the UK's National Adult Social Care Record Standard. He is a member of the British Standards Institute's IST/35 Health Informatics committee and the UK FHIR Board's Sub-Group for Social Care. Adam is deeply committed to FAIR (Findable, Accessible, Interoperable and Reusable) data and is at the forefront of building federated data discovery networks across the government. He is delivering integrated metadata catalogues for leading organisations, including NHS England, Administrative Data Research UK, the Intergovernmental Panel on Climate Change, and the UK Office for National Statistics.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-01-30 00:00:00+00:00,https://i.ytimg.com/vi/8uluBFvRWSQ/maxresdefault.jpg,25,0,3.7782340862423,6.62,
yw36PVAKDxo,Webinar: Presenting Reed Women In Tech Network | BCSWomen,"Synopsis
Come and explore the opportunity to join The Reed Women in Technology Community a free network comprised of 4,000 women in tech and allies, supporting your career development through mentoring, skills development and networking.
Mentoring:
Over the last 6 ½ years our mentoring programme has created 1,760 mentoring relationships, supporting women from career starter right through to C-Suite.
Skills Development:
On a weekly basis we connect our members to experts through a series of online webinars, workshops and coaching sessions. Throughout 2025 we delivered 91 online sessions for our members.
Networking:
Our community provides a variety of opportunities for its members to build meaningful relationships, both remotely through our online community and weekly networking calls and in-person through a series of meetups hosted by leading employers nationally (15 meetups in 2025).
[https://resources.reed.com/women-in-technology-community](https://url.uk.m.mimecastprotect.com/s/1DGRCJ6yVuBX2mliVf1HyXQ8k?domain=resources.reed.com)
Speaker Biography
Kevin Dainty is an experienced recruiter with 16 years operating in the Technology and Transformation space. Having previously launched and managed Reed’s senior appointments practice, Kevin now runs the Reed Women in Technology Community a network he founded in June 2019.
In 2025 Kevin was awarded, “Outstanding Advocate for Women in Tech - Male Ally” @ Women in Tech Employer Awards and “Community Impact” @ Global Queens Community Awards.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-01-26 00:00:00+00:00,https://i.ytimg.com/vi/yw36PVAKDxo/maxresdefault.jpg,22,1,3.909650924024641,5.63,
FUptg4MqPWI,Harnessing Data for Sustainable Impact and BCS GreenIT SG AGM | Green IT SG,"Synopsis
Sustainability reporting is shifting from burden to opportunity. With the right technology, companies can treat sustainability data as a strategic asset. Companies face growing demands for sustainability reporting to comply with regulations and meet investor expectations. Though the data reveals inefficiencies and supports innovation, collecting it is challenging and costly. Despite its value in setting credible climate targets, many firms see reporting as a financial burden, since benefits are long-term while costs are immediate. We will also explain changes to sustainability reporting and what is the role of IT IFRS S1 and S2 mark a milestone in global sustainability reporting by embedding comprehensive sustainability-related disclosures into financial statements. S1 sets out the overarching requirements for identifying and disclosing sustainability risks and opportunities alongside traditional financial metrics. S2 builds on that foundation with a focused framework for climate-related disclosures, drawing directly on the TCFD’s pillars of governance, strategy, risk management, and metrics. The UK Sustainability Reporting Standards adopt the core structure of IFRS S1 and S2 while tailoring several provisions for the UK market. These UK-specific amendments are expected to be formally adopted in 2025, with the first reports under UK SRS due for financial periods beginning on or after 1 January 2026.
Speaker biographies
Alex Bardell is an accomplished Enterprise Architect with over 30 years of experience in designing, implementing, and optimizing complex enterprise systems. With a strong foundation in both business and technology, Alex excels at aligning IT strategy with organizational goals to drive business transformation and innovation.
Skilled in cloud architecture, application development, and Computer security, Alex leverages a comprehensive understanding of emerging technologies to create scalable, resilient solutions that meet evolving market demands. Alex's expertise spans industries such as finance, healthcare, and public sector, where he has led cross-functional teams to deviver technology soutions. A certified TOGAF Architect, who possess a keen ability to bridge communication between technical and non-technical stakeholders. Driven by a passion for technology evolution, Alex stays at the forefront of industry trends, embracing Agile methodologies, DevOps practices, and data-driven decision-making to foster adaptability and innovation.
His passion for sustainability in Tecnology started in 2006 when he joined the IBM House of Carbon initiative. The initiative defined a simple methodology to heat map and address carbon usage across an organisation. The focus of the study was reduction of the organisational carbon footprint from the perspective of technology emissions and how technology would act as an enabler in the reduction of emissions.
John Booth, Vice Chair GreenIT SG, MD of Carbon 3IT, Technical Director of National Data Centre Academy John owns and runs Carbon3IT Ltd, a sustainable IT consultancy, which provides IT energy auditing software and physical smart metering solutions. It also provides Sustainable IT consultancy. He has completed a BSc in Technology with Environment and Development with the Open University.
John has been in the industry since 1981 when he started his apprenticeship with BT, he have bid and project management experience, is a certified PRINCE 2 practitioner, holds the ISEB / BCS Foundation Certificate in Green IT & the EU Code of Conduct for Data Centres.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-01-30 00:00:00+00:00,https://i.ytimg.com/vi/FUptg4MqPWI/maxresdefault.jpg,22,0,3.7782340862423,5.82,
MY6kBg-lGLY,All About Rare Earths | BCS Oxfordshire branch,"Synopsis
Rare earths, a family of 17 elements, are essential ingredients in modern life and key to many digital and low carbon technologies. Their magnetic and fluorescent properties have been used to create the technologies that drive electric cars, generate electricity in wind turbines, help store data and provide sound and colours in electronics, create lasers, catalyse chemical reactions, and even clean ovens.

Despite all these uses, most applications of rare earths don’t need very much of them and there are only a few rare earth mines in the world, mostly in China. It is this importance and vulnerability to supply disruption if China closes its doors that put the rare earths at the ‘top of the class’ of critical minerals. China was way ahead in recognising the opportunity of rare earth mining and manufacturing and the rest of the world is now playing catch up.

There are lots of different sorts of rare earth deposits though, all formed in different ways and with various advantages and disadvantages. The race is on to bring more mines into production but producing rare earths is challenging. It is not just about finding a deposit, that is just the start. Sorting out how to process the minerals and then do the chemistry to separate the rare earth element family from each other into products for onward manufacturing is not for the feint hearted.

The talk will highlight all these aspects with examples and some case study stories.

About the speaker
Professor Frances Wall is a Professor of Applied Mineralogy at the Camborne School of Mines at the University of Exeter. She specialises in technology raw materials, especially the rare earth elements, lithium and cobalt needed for decarbonisation, with interests in geology, processing, responsible sourcing and circular economy. Professor Wall was named one of the 100 Global Inspirational Women in Mining 2016 and awarded the William Smith medal of the Geological Society of London for applied and economic aspects of geology in 2019.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-05-15 00:00:00+00:00,https://i.ytimg.com/vi/MY6kBg-lGLY/sddefault.jpg,21,1,0.32854209445585214,63.92,0.0
3NTetSrh0ZY,Automating Secure Infrastructure through code and ML Ops | DevSecOps SG,"Modern ML systems fail in different ways: inconsistent environments, leaky secrets, overly permissive data access, and problems such as ""it worked on my own PC, server or GPU"", but doesn't work when I deployed it to the production environment.

This talk shows how to automate Infrastructure as Code (IaC) and ML Ops using Terraform as the control plane, provisioning not only network and compute resources, but also ML foundational services such as artefact stores, model registries, feature stores, and secure service identities.

We'll build a DevSecOps workflow that shifts security left: including static IaC scanning (using tools such as TFLint, Trivy/Checkov), policy-as-code guardrails (with OPA/Rego via Conftest), and secrets management (using SOPS + Vault) enforced from pre-commit to CI/CD (using Jenkins).

This talk will look at patterns for encrypted remote state, signed and auditable plan/apply, least-privilege access to data and models, and drift detection. The aim is to ensure changes to platforms are reproducible, compliant, and ""production-safe"" as they scale.

Target audience:

Platform/Infrastructure engineers building cloud foundations and internal platform.
ML platform / ML Ops engineers automating training/serving environments and pipelines.
DevSecOps / Security engineers enforcing policy, compliance, and secure delivery.
Data engineers/analytics platform teams who manage governed storage and access.
Tech leads/architects standardising delivery across multiple teams/environments.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-03-12 00:00:00+00:00,https://i.ytimg.com/vi/3NTetSrh0ZY/maxresdefault.jpg,17,0,2.431211498973306,6.99,0.0
at7RIOF8ur0,"Webinar: BCSWomen Lovelace: Insights from Students, Academics & Industry Innovators | BCSWomen SG","Synopsis
This series will introduce participants to the BCSWomen Lovelace Colloquium, exploring its mission and goals. Attendees will also hear from our sponsors and student competition winners, who will share their personal journeys and experiences beyond the Lovelace Colloquium.
In the third of our BCSWomen Lovelace Colloquium seminar series we turn the spotlight on our sponsors. STFC have sponsored the people’s choice award at the event for over a decade now and keep coming back - Hannah Griffin will join us from their Harwell centre to talk about why this is. We also talk to one of the past winners of the people’s choice prize, Saxon, who’s attended several events as a student.
Speaker Biographies
Dr Safia Barikzai
Safia Barikzai is Associate Professor and Deputy Head of School of Computer Science and Digital Technologies at London South Bank University. Safia has been championing inclusive and equitable Computing initiatives for over a decade. She is the current chair of the BCSWomen Lovelace Colloquium and has supported Lovelace for the past 10 years.
Hannah Griffin
Hannah works at Science and Technology Facilities Council (STFC) split between their neutron and muon science facility and their scientific computing department. She is based at Rutherford Appleton Laboratory in Oxfordshire where she leads a team of about 90 software and systems engineering professionals who work with scientists to make a positive difference in the world. Hannah is also a member of the Computing Early Careers Governance at STFC having set up the organisation's computing degree apprenticeship programme in 2015. She was the inaugural chair of STFC's National Laboratories Equality, Diversity and Inclusion (EDI) Working Group and a member of STFC's EDI Steering Group. Although she no longer holds those roles, she continues to support those that do and champions inclusion when and wherever it is needed. Hannah graduated from The University of Manchester with a BSc (Hons) in Information Systems Engineering. She joined the neutron and muon science facility as a software engineer and then went on to work as a team leader and group leader before becoming computing division head in 2019. Hannah is also a sister, wife, friend, volunteer with Girlguiding UK, trade union representative, dog and garden lover, and recently elected as a local councillor.
Saxon Partridge Smith
Saxon Partridge-Smith is a cyber security professional and First Class graduate of the University of Wolverhampton, specialising in Cyber Security. Her career includes key roles within the West Midlands Regional Cyber Crime Unit and the NHS, and she currently works as a Senior IT Security Officer at HS2, helping to safeguard critical national infrastructure. A passionate advocate for women in tech and further education, she has attended the BCSWomen Lovelace Colloquium five times and has won the People’s Choice award twice. Most recently, her poster “Are We Forgetting How to Remember”, explored the negative impact of technology on human independence and memory recall, highlighting the growing phenomenon of digital amnesia.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-01-30 00:00:00+00:00,https://i.ytimg.com/vi/at7RIOF8ur0/maxresdefault.jpg,15,0,3.7782340862423,3.97,
Yo4mlaZbApE,Ethical and Legal Aspects of AI | Artificial Intelligence SG,,BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-05-13 00:00:00+00:00,https://i.ytimg.com/vi/Yo4mlaZbApE/maxresdefault.jpg,13,0,0.3942505133470226,32.97,0.0
9Od5wOccCF4,Cybersecurity Over Lunch - Real Talk from a Woman in Tech Leader | BCSWomen SG,"The session highlighted lessons from working in high-pressure environments, building and empowering high-performing teams, and the critical role mentorship plays in career growth. Jennifer’s involvement with Women in Cyber Security (WiCyS) reinforced the importance of creating inclusive pathways and supporting emerging talent. Honest, practical, and inspiring, the talk offered valuable insights for anyone building a career or leadership path in cyber security.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-03-12 00:00:00+00:00,https://i.ytimg.com/vi/9Od5wOccCF4/maxresdefault.jpg,12,0,2.431211498973306,4.94,0.0
a7PbFyXbXJc,BCSWomen 25 Years Celebration,"Interview with Professor Sue Black OBE, founder of BCSWomen",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-03-20 00:00:00+00:00,https://i.ytimg.com/vi/a7PbFyXbXJc/maxresdefault.jpg,11,2,2.1683778234086244,5.07,0.0
XASjAg79VpU,Technology Risk Management for Children’s Rights | IRMA SG,"As organisations face increasing regulatory and reputational exposure linked to digital harms, understanding child-related risk is becoming essential for risk and assurance professionals.

This session introduces the 5Rights framework and explores how children’s rights apply within digital risk management, audit and governance functions. Participants will examine how child-specific risks differ from standard risk assessments, how they align with privacy, safety and security by design, and how to determine acceptable risk thresholds.

Through a brief case study and overview of available standards and tools, the session will provide practical insight into strengthening assurance, improving oversight, and embedding children’s rights into enterprise risk management frameworks.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-03-12 00:00:00+00:00,https://i.ytimg.com/vi/XASjAg79VpU/maxresdefault.jpg,9,1,2.431211498973306,3.7,0.0
uJQ2KNr67sM,Hyper local ITAD Operations - SOT6FC and Reboot IT For All | Stoke-on-Trent and Staffordshire branch,"In this session, James Earp will outline how the project originated and how the City of Stoke-on-Trent Sixth Form College, an academy within the Potteries Educational Trust, is supporting the initiative through its T Level provision.
The recently launched project has seen the City of Stoke-on-Trent Sixth Form College ([https://www.stokesfc.ac.uk/](https://www.stokesfc.ac.uk/)) become a hyper-local ITAD facility, working in partnership with Reboot IT For All CIC ([https://www.reboot-it.org/](https://www.reboot-it.org/)).",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-03-12 00:00:00+00:00,https://i.ytimg.com/vi/uJQ2KNr67sM/maxresdefault.jpg,8,0,2.431211498973306,3.29,0.0
zO9td6iYXTM,Quality Management Training Scholarship by the Quality Management Institute | Quality SG,"The webinar will announce and introduce the generous fourth full scholarship offered from the Quality Management Institute (QMI) for the BCS-QSG members (must be BCS members). It will provide a course overview and schedule for registration information.

The Scholarship application timeline will be announced in due course.

This webinar is for software and systems engineers, project managers, quality engineers/managers, and anyone else who wishes to improve quality in their products, processes, & organisation.

Fostering a quality mind-set can be achieved by the establishment of quality management as a cornerstone of professional development that adds value to the software engineering profession, and IT in general, through the following initiatives:

Developing and elaborating software engineering as a leadership discipline with quality management as a foundational competency.
Enabling software engineers to develop and expand the skills to manage process quality and increase profitability.
Considering the organisation as a system, fully integrating the process, the person and the job description.
Raising the level of professionalism, corporate and technical influence, job satisfaction and the career path trajectory.
This webinar aims to address quality management as a leadership and management discipline, as applied within software engineering specifically, and IT generally.

This follows the approach to quality management described in the works of Deming, Crosby and Juran, but limits the application to the IT and software engineering disciplines.

As such, quality management is distinct from other aspects of quality such as quality assurance, quality control and acceptable quality levels. Quality management is also distinct from the software engineering disciplines of verification and validation of systems.

Dr Kennedy will also address the connections of quality management to other areas of IT/software engineering, notably systems thinking and organisational leadership.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-02-10 00:00:00+00:00,https://i.ytimg.com/vi/zO9td6iYXTM/maxresdefault.jpg,8,0,3.4168377823408624,2.34,
VZcb9oRCcG0,"Release Governance: All about how, not what | SM-ITAM SG",,BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-04-23 00:00:00+00:00,https://i.ytimg.com/vi/VZcb9oRCcG0/maxresdefault.jpg,7,0,1.051334702258727,6.66,0.0
wbxOv5PJ26E,Business Change and how it relates to Professional Bodies | Business Change SG,"Sharron’s career and leadership journey provide the context for an exploration of how professional bodies are navigating an era of rapid technological change.

The discussion opens with an overview of her professional background, highlighting how traditionally structured institutions have evolved and why they are often seen as slow to adapt. Attention then turns to the specific challenges facing professional bodies, including legacy governance models, regulatory responsibilities, and changing member expectations.

BCS is used as a case study to illustrate its transformation journey, offering insight into how an established organisation can modernise while maintaining trust, relevance, and professional standards. The narrative looks ahead to the demands of staying relevant in a fast-moving technological landscape, the increasing importance of technology in the boardroom, and the growing influence of digital change across all professions.

The session concludes by reflecting on the role professional bodies play in shaping future skills, leadership, and professional practice in a technology-driven world.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-03-13 00:00:00+00:00,https://i.ytimg.com/vi/wbxOv5PJ26E/maxresdefault.jpg,7,0,2.3983572895277208,2.92,0.0
8rjbJ30vsD8,Doing the right thing? Keeping IT equipment out of landfill | London South branch,"Synopsis
Computers for Charities (CfC) is a Sussex based charity operating since 1994. CfC turned the tide on the practice of IT reuse & recycling well before the introduction of WEEE.
Its objective is to aid the UK voluntary sector and utilise more fully the waste products of the IT industry by helping organisations to donate redundant IT to charity securely and safely. To date, over 500,000 computers have avoided landfill, benefiting thousands of charities and schools.
Moreover, CfC has aided the charity sector to develop sustainable programmes. African Schools Online is one example, providing first-time computer access to 100,000 children and their communities. CfC does not operate independently.
It is an advisor to governments, including former Mayor of London Ken Livingstone, the European Commission and Overseas Ministers, among others. Some 106 countries have benefited from CfC's input.
Needless to say CfC is not funded - however, corporate support has been the vital key throughout. In this session, Simon Rooksby highlights some of the charity's success stories over the last 30 years and explains the multiple challenges it had to overcome along the way.
If you're interested in ""Making IT Good for Society"", come along and find out how you and your organisation can make a material difference.
About the speaker
Simon Rooksby is founder and chairman of trustees for CfC.
Formerly a clinician within the NHS and with zero background in IT, he was put in charge of implementing a program into west Kent health services in 1992 - with no budget.
CfC was born out of the synthesis of Simon's experiences in the Bosnian war of 1992 and his realisation that such programmes could only function on charitable principles.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-01-14 00:00:00+00:00,https://i.ytimg.com/vi/8rjbJ30vsD8/maxresdefault.jpg,4,0,4.303901437371663,0.93,
FKWsV5zkxwQ,Driving Change for Mental Health in Tech | South Yorkshire branch,"Mental health is a key factor that can determine the success and sustainability of an organisation, and we as professionals, as well as organisations need to drive mental health and develop workplaces that help support mental health and wellbeing.

There will be a short talk about the importance of mental health, followed by a discussion where we as professionals can discuss and identify ways to help develop even further mental health in our organisations, the Tech Community.",BCS Member Groups,UCVkozrz9LHYPgwIsbw_-3gQ,@BCSMemberGroups,2026-03-12 00:00:00+00:00,https://i.ytimg.com/vi/FKWsV5zkxwQ/maxresdefault.jpg,3,0,2.431211498973306,1.23,0.0
